"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-10",,,"74",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-11",,,"85",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-12",,,"89",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-13",,,"87",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-14",,,"85",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-15",,,"83",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-16",,,"85",",,0","67",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-17",,,"78",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-18",,,"83",",,0","67",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-19",,,"87",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-20",,,"83",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-21",,,"95",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-22",,,"86",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-23",,,"84",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-24",,,"88",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-25",,,"92",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-26",,,"93",",,0","74",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-27",,,"85",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-28",,,"73",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-29",,,"70",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-06-30",,,"74",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-01",,,"75",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-02",,,"90",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-03",,,"96",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-04",,,"100",",,0","76",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-05",,,"90",",,0","72",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-06",,,"79",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-07",,,"73",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-08",,,"77",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-09",,,"82",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-10",,,"76",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-11",,,"81",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-12",,,"84",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-13",,,"77",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-14",,,"79",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-15",,,"74",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-16",,,"78",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-17",,,"72",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-18",,,"89",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-19",,,"93",",,0","75",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-20",,,"96",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-21",,,"93",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-22",,,"85",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-23",,,"87",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-24",,,"87",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-25",,,"75",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-26",,,"83",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-27",,,"97",",,0","67",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-28",,,"99",",,0","77",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-29",,,"96",",,0","76",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-30",,,"97",",,0","76",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-07-31",,,"82",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-01",,,"82",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-02",,,"78",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-03",,,"75",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-04",,,"80",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-05",,,"84",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-06",,,"86",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-07",,,"91",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-08",,,"95",",,0","72",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-09",,,"99",",,0","75",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-10",,,"101",",,0","78",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-11",,,"84",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-12",,,"76",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-13",,,"73",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-14",,,"75",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-15",,,"77",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-16",,,"75",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-17",,,"81",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-18",,,"80",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-19",,,"76",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-20",,,"74",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-21",,,"84",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-22",,,"85",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-23",,,"89",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-24",,,"84",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-25",,,"74",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-26",,,"96",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-27",,,"97",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-28",,,"95",",,0","75",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-29",,,"78",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-30",,,"80",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-08-31",,,"79",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-01",,,"84",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-02",,,"68",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-03",,,"72",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-04",,,"79",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-05",,,"85",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-06",,,"79",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-07",,,"64",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-08",,,"67",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-09",,,"65",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-10",,,"72",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-11",,,"67",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-12",,,"67",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-13",,,"65",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-14",,,"77",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-15",,,"79",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-16",,,"74",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-17",,,"78",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-18",,,"83",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-19",,,"82",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-20",,,"70",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-21",,,"70",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-22",,,"73",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-23",,,"62",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-24",,,"64",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-25",,,"64",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-26",,,"61",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-27",,,"64",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-28",,,"62",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-29",,,"68",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-09-30",,,"69",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-01",,,"65",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-02",,,"58",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-03",,,"67",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-04",,,"72",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-05",,,"76",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-06",,,"64",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-07",,,"65",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-08",,,"68",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-09",,,"71",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-10",,,"86",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-11",,,"75",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-12",,,"83",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-13",,,"69",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-14",,,"65",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-15",,,"61",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-16",,,"59",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-17",,,"63",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-18",,,"62",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-19",,,"64",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-20",,,"69",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-21",,,"67",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-22",,,"70",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-23",,,"67",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-24",,,"56",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-25",,,"52",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-26",,,"63",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-27",,,"55",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-28",,,"63",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-29",,,"71",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-30",,,"68",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-10-31",,,"68",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-01",,,"53",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-02",,,"57",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-03",,,"59",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-04",,,"59",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-05",,,"48",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-06",,,"39",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-07",,,"49",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-08",,,"68",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-09",,,"58",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-10",,,"65",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-11",,,"66",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-12",,,"45",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-13",,,"53",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-14",,,"66",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-15",,,"58",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-16",,,"59",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-17",,,"43",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-18",,,"46",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-19",,,"48",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-20",,,"54",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-21",,,"48",",,X","31",",,X"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-22",,,"33",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-23",,,"49",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-24",,,"44",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-25",,,"52",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-26",,,"43",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-27",,,"28",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-28",,,"43",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-29",,,"48",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-11-30",,,"50",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-01",,,"47",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-02",,,"39",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-03",,,"39",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-04",,,"36",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-05",,,"43",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-06",,,"31",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-07",,,"33",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-08",,,"31",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-09",,,"31",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-10",,,"36",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-11",,,"41",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-12",,,"59",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-13",,,"59",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-14",,,"37",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-15",,,"32",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-16",,,"33",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-17",,,"43",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-18",,,"56",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-19",,,"55",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-20",,,"48",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-21",,,"54",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-22",,,"61",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-23",,,"64",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-24",,,"35",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-25",,,"40",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-26",,,"57",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-27",,,"61",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-28",,,"61",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-29",,,"40",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-30",,,"30",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1949-12-31",,,"39",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-01",,,"44",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-02",,,"40",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-03",,,"56",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-04",,,"64",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-05",,,"61",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-06",,,"45",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-07",,,"38",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-08",,,"25",",,0","6",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-09",,,"38",",,0","9",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-10",,,"41",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-11",,,"49",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-12",,,"34",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-13",,,"52",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-14",,,"63",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-15",,,"41",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-16",,,"53",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-17",,,"35",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-18",,,"51",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-19",,,"30",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-20",,,"27",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-21",,,"24",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1950-01-22",,,"38",",,0","24",",,0"
